post_id,title,link,company,salary,date,description
788,Staff Software Engineer (Frontend),https://sg.indeed.com/rc/clk?jk=4aef7ef26f017547&fccid=85d1219f0060f951&vjs=3,KYDON HOLDINGS PTE. LTD.,$8000 - $12000,3 days ago,6+ years of hands-on experience in software development.Develop key components and services for the platform.
789,Storeman,https://sg.indeed.com/rc/clk?jk=bd60492c8ef71559&fccid=16f2eddd48b4b6c3&vjs=3,Singapore Technologies Engineering Ltd,,2 days ago,The job-holder will be required to train on the software used by the customer or designated by the company.Ensuring that goods received or issued are in good…
790,Senior Software Engineer (React),https://sg.indeed.com/company/Produgie/jobs/Senior-Software-Engineer-5694e2d42e4179f7?fccid=cde0655a9d3ee796&vjs=3,Produgie,,5 days ago,At least 4 years of proven experience as a software engineer of which 2 of them includes React.Develop multi-tenant B2B products using TDD or BDD.
791,"Software Engineer , Java Developers , Programmers",https://sg.indeed.com/rc/clk?jk=b4cf662594013eb5&fccid=f74012740d21378a&vjs=3,RECRUITFLASH PTE. LTD.,$8000 - $12000,14 days ago,This includes enhancing / maintaining of software applications.Create and maintain documentation for software design specifications.
792,Software Engineer,https://sg.indeed.com/rc/clk?jk=d22e62965db29e19&fccid=8456e05748acf8d7&vjs=3,LOGISTYX TECHNOLOGIES ASIA PTE. LTD.,$3500 - $5500,10 days ago,"0.5 - 2 years of experience as a C# programmer.NET MVC, Azure Web Apps.Good knowledge on SQL, Microsoft SQL Server or Oracle is a must."
793,IT Support Officer,https://sg.indeed.com/rc/clk?jk=cc0d5d890d45855a&fccid=fcf465e707df52fb&vjs=3,UPS ASIA GROUP PTE. LTD.,$3000 - $3500,9 days ago,"Performs system builds, rebuilds, and updates for hardware and software.The Technology Support Officer provides quality technical customer support through…"
794,Software Engineer – Permanent Position,https://sg.indeed.com/rc/clk?jk=9033a080bddb67c1&fccid=4a8b984e999829af&vjs=3,SHELL INFOTECH PTE. LTD.,$4000 - $5000,4 days ago,"Bachelor's Degree, Post Graduate Diploma, Professional Degree in Computer Science, Information Technology.Understanding and hands on experience in all phases…"
795,Java Software Engineer,https://sg.indeed.com/rc/clk?jk=e5374a853bb8ceb2&fccid=4b256d7b863effcf&vjs=3,HTC SOFTWARE SINGAPORE PTE LTD,$6000 - $11900,4 days ago, Awareness of various software development procedures.The ideal candidate is able to execute true end-to-end development and testing of software products in…
796,"Software Engineer, Test",https://sg.indeed.com/rc/clk?jk=2072670619f61256&fccid=30471d1954e28da2&vjs=3,ETHOS (SINGAPORE) PTE. LTD.,$8500 - $17000,2 days ago,"A minimum of 4 years of software development or test framework development experience.Pair with software engineers to identify coverage gaps, automate repeated…"
797,Technical Business Analyst,https://sg.indeed.com/rc/clk?jk=8f1ea94f65acea64&fccid=105ecfd0283f415f&vjs=3,Capgemini,,1 days ago,Solid understanding of the software development lifecycle.Exceptional communication skills toward facilitating the use of new software systems.
798,Engineer - EUS,https://sg.indeed.com/rc/clk?jk=4b7c7cd8f694e2d3&fccid=6448b8d3f449169b&vjs=3,Microland,,3 days ago,"D. Report Generation to track assets, backup activities, software & hardware installations.C. L1 troubleshooting for hardware, software and network systems…"
799,Java Developer,https://sg.indeed.com/company/WPH-Digital-Pte-Ltd/jobs/Java-Developer-f7cb277a9e9c218f?fccid=747959eb3264d301&vjs=3,WPH Digital Pte Ltd,,6 days ago,"Experience in software and database design, Weblogic application server, UML modelling tools is preferred.To meet up with customers to gather requirements when…"
800,"#SGUnitedJobs Desktop Support Engineer(Entry level, Fresher,...",https://sg.indeed.com/rc/clk?jk=8f9db5fe92454082&fccid=a79f62f595866cb4&vjs=3,INFINITE COMPUTER SOLUTIONS PTE LTD,$1600 - $2100,5 days ago,"Break/fix for patches, software distribution and preventive maintenance;Provide break fix to software distribution patches where customer will provide the…"
801,AIM Support Engineers,https://sg.indeed.com/rc/clk?jk=4a0451e1a00c9ca8&fccid=944d8e8000692d63&vjs=3,WSG ASIA PACIFIC PTE. LTD.,$3000 - $4000,4 days ago,"Responsible the setup, configuration and use of AIM software;As an AIM engineer you are responsible for the use, operation, support and continual improvement…"
802,Support Engineer #SGUnitedTraineeships #SGUP,https://sg.indeed.com/rc/clk?jk=eba0bbf49f467dc5&fccid=28f120bd2e754354&vjs=3,HRS MARKETING PTE LTD,$1800 - $3700,11 days ago,Provide training on various Raptor POS software modules to existing and new customers.Enhance & Maintain the quality of new software development and other…
803,Business Analyst,https://sg.indeed.com/rc/clk?jk=037fb529d2060acc&fccid=576bb8f56c826ae6&vjs=3,STAFFONDEMAND PTE. LTD.,$4000 - $6000,11 days ago,"IT development servicesProviding customers with IT consulting, software research and development, software and hardware testing, system integration and…"
804,Centre Executive,https://sg.indeed.com/rc/clk?cmp=MindChamps-Allied-Care-%40-East-Coast-Pte.-Limited&ti=Centre+Executive&jk=de492cbf76891561&fccid=b6ad9b331ee42d2d&vjs=3,MindChamps Allied Care @ East Coast Pte. Limited,$2000 - $2500,4 days ago,"Finance: keying into Xero accounting software.Registers clients and prepares all administrative forms, incl.Coordinates referrals with physicians, specialists…"
805,Videographer Intern,https://sg.indeed.com/company/Keyquest-Mortgage/jobs/Videographer-Intern-6b9eb10d4c526e1a?fccid=5f14da2f740e1d01&vjs=3,Keyquest Mortgage,,2 days ago,"Proficient with using related software.You will be responsible for driving all stages of the content marketing video process, from concept and scripting to…"
806,Software Engineer - IOT/Controls,https://sg.indeed.com/rc/clk?jk=a6f382839c3f3214&fccid=0193c5c90bd0459d&vjs=3,BRAIN DOMAIN PRIVATE LIMITED,$3500 - $6000,8 days ago,A Graduate in Electronics/Electrical Engineering with strong passion towards coding will do good justice to this role.
807,Research Fellow (Computer Science & Engineering),https://sg.indeed.com/rc/clk?jk=e88c19ba852fd5d0&fccid=d869ca30ff8bbcdd&vjs=3,Nanyang Technological University,,9 days ago,"Apply scientific, technical and software engineering skills to conduct research.The School of Computer Science and Engineering (SCSE) invites applications for…"
808,Web Developer,https://sg.indeed.com/rc/clk?jk=25f1174b7be90914&fccid=4e5c0627449f4189&vjs=3,STELLAR HUMAN RESOURCES PTE. LTD.,$3000 - $5000,8 days ago,"Execute the software development activities, seeing projects from start to maintenance stage.Design and develop web application and APIs."
809,Assistant Project Engineer (I) #SGUnitedTraineeships #SGUP,https://sg.indeed.com/rc/clk?jk=61216679feecfc6c&fccid=4a613996d59bd1c5&vjs=3,ROHDE & SCHWARZ ASIA PTE. LTD.,$2500 - $2800,2 days ago,Exposure to EMC test software and configurations.This position reports to the EMC system engineering team leader.Drafting EMC system design.
810,Software Engineer,https://sg.indeed.com/rc/clk?jk=06489915f96657ee&fccid=93660596b072c7c4&vjs=3,WILSON PARKING (SINGAPORE) PTE. LTD.,$2800 - $4200,6 days ago,"Identify, diagnose, track, and resolve software bugs and document bug cycle (using JIRA issue and project tracking tool).Skill for writing reusable C#."
811,Process Engineer - Programming,https://sg.indeed.com/rc/clk?jk=257c36d9446496db&fccid=743ff5e7169413aa&vjs=3,RAW TECHNOLOGIES PTE. LTD.,$2500 - $5000,8 days ago,"Knowledge in Microsoft Office and willingness to learn new software applications.Responsible for Programming, Evaluation of processes and configuring the CNC…"
812,Software Engineer,https://sg.indeed.com/rc/clk?jk=3f112383d4dfdb3f&fccid=ce412ea33123c84b&vjs=3,INSIDER SECURITY PTE. LTD.,$4000 - $5000,9 days ago,"Degree in Computer Science or Computer Engineering.Strong in coding, eg, C, Go, Javascript or high-level scripting languages."
813,QA Engineer (Cybersecurity) (#1823),https://sg.indeed.com/rc/clk?jk=6a36782fc8b5a6c4&fccid=c48bc2a3b5179e79&vjs=3,ACRONIS ASIA RESEARCH AND DEVELOPMENT PTE. LTD.,$4000 - $6800,1 days ago,"Confident skills of basic Linux system operations, including software installation, network configuration, general troubleshooting."
814,Senior Infocomm Officer/ Infocomm Specialist/ Senior Infocom...,https://sg.indeed.com/rc/clk?jk=e0752616a7ba5cba&fccid=89dd43a7bc09252c&vjs=3,Inland Revenue Authority of Singapore,$3250 - $8100,9 days ago,"Ensure software quality, security and application code performance are met.Experience in Test Driven Development, Agile software development processes and…"
815,Software Developer,https://sg.indeed.com/rc/clk?jk=354a8a3ba17f787a&fccid=2d86a8002db00fb3&vjs=3,Monstyr Pte. Ltd.,,10 days ago,
816,Customer Success Executive,https://sg.indeed.com/rc/clk?jk=4c16049fb0ff380a&fccid=a0b748378ef7abdd&vjs=3,YUVO PTE. LTD.,$2500 - $4500,8 days ago,"The role requires you to work closely with potential and existing clients, towards ensuring the whole onboarding process is smooth and satisfactory, both for…"
817,"Assistant Professor, Infocomm Technology",https://sg.indeed.com/rc/clk?jk=500ad3bc6ef002eb&fccid=24396e9c3a63bbb6&vjs=3,SINGAPORE INSTITUTE OF TECHNOLOGY,$8000 - $14000,2 days ago,"You will be responsible for teaching undergraduate courses in Computer Science, Information Security, Software Engineering and Telematics."
818,Research Fellow (Computer Engineering/Computer Science/Elect...,https://sg.indeed.com/rc/clk?jk=a585626d9075cb1c&fccid=d869ca30ff8bbcdd&vjs=3,Nanyang Technological University,,9 days ago,"Knowledge of scientific or engineering software like PyTorch, TensorFlow, Keras, etc.The Research Fellow will conduct research and develop advanced deep…"
819,Business Analyst,https://sg.indeed.com/rc/clk?jk=9bd801adf0c620d3&fccid=03cacc905f5db444&vjs=3,bp,,10 days ago,"Responsible for supporting software / platform engineering activities (depending on specialism), working with users to capture requirements, using sound…"
820,Software Engineer,https://sg.indeed.com/rc/clk?jk=225ffb987d38cd8f&fccid=fb1511bd8d93769b&vjs=3,TELERADIO ENGINEERING PTE. LTD.,$2500 - $4500,11 days ago,Understand and study client software requirements & security products.Trouble shooting at site on software and hardware integration.
821,Homebased Marketing Voice Communicator (Philippines Region),https://sg.indeed.com/company/PULLEY-ASCENT-(ASIA)-PTE.-LTD./jobs/Homebased-Marketing-Voice-Communicator-f0bb8756629d1abe?fccid=503ae7ea4c197f45&vjs=3,PULLEY ASCENT (ASIA) PTE. LTD.,,5 days ago,Spreadsheet software — Microsoft Excel.Part-time positions are also available subject to a minimum commitment of 16 hrs /week.
822,Associate Manufacturing Engineer 004,https://sg.indeed.com/rc/clk?jk=32bcd5f2471e8a10&fccid=4edb544a68c8ad22&vjs=3,TALENT MARKETPLACE PTE. LTD.,$2000 - $3000,12 days ago,"Familiar with Office software, such as Excel / Words.To assist in sorting loaded Vision parts.To assist in packing parts for Vision Upgrade project."
823,R&D Engineer (Embedded Software),https://sg.indeed.com/rc/clk?jk=2a64c711648c3dc8&fccid=c91deaddc0171ad8&vjs=3,WE GOT THIS PTE. LTD.,$5000 - $7000,3 days ago,"Firmware/embedded software engineers design, develop, test and debug embedded application software and/or firmware that will drive controls and control systems…"
824,Personal Assistant,https://sg.indeed.com/rc/clk?jk=520d21ab86506677&fccid=5249cd8e17163cb5&vjs=3,Standard Chartered,,9 days ago,"To provide full administrative support to the Global Head and Liaising with the PAs to senior stakeholders such as Management Team, global business heads."
825,Full Stack Software Engineer,https://sg.indeed.com/rc/clk?jk=8aca375e4431de56&fccid=5f4e7b5a950937eb&vjs=3,OMNISOFT TECHNOLOGIES PTE. LTD.,$2500 - $4000,1 days ago,"Join Omnisoft Software Engineer Team who work on developing ERP system and solutions for our customers.The work is exciting, enriching and fast paced, and will…"
826,"Engineer/Senior Engineer, Software Engineering",https://sg.indeed.com/rc/clk?jk=cba6c4ce60c06da3&fccid=5c101bc4ec676514&vjs=3,BorgWarner,,5 days ago,Provides technical resources to the software competency.Provides software support to manufacturing for existing products.Develop new technology and processes.
827,Customer Success Associate,https://sg.indeed.com/rc/clk?jk=05793e94b0b59f48&fccid=384db013353cc763&vjs=3,SNAPASK (HOLDINGS) PTE. LTD.,$3000 - $5000,5 days ago,"2+ year of telesales/sales experience; strong passion in education, software product marketing - Strong command of both spoken and written English and Mandarin."
828,Application Support Engineer,https://sg.indeed.com/rc/clk?jk=5bfd64f0a5893d2a&fccid=0d771a787e6e10bd&vjs=3,FUJITSU ASIA PTE LTD,$3500 - $5800,6 days ago, At least 2-4 years of application support experience preferably with software development and implementation experience.
829,Java Developer,https://sg.indeed.com/rc/clk?jk=a042789a5ca5018b&fccid=5386281035076fdf&vjs=3,Avanade,,2 days ago,4 years of software development experience in Java.This role will be developing solution components that satisfy client’s business processes using Java…
830,[INTERNSHIP] Software Engineer / Work Pass Integrated System...,https://sg.indeed.com/rc/clk?jk=aca2404a3c534ef9&fccid=3b9a5811a8b6410b&vjs=3,GVT Government Technology Agency (GovTech),,7 days ago,"Familiar with building web application software using either Node.js, .Learn about Agile software development using Agile methodology, e.g. participating in…"
831,PART-TIME HR EXECUTIVE,https://sg.indeed.com/company/Quintessential-Education/jobs/Part-Time-Human-Resource-Executive-f1dab5aa3c8bb466?fccid=bc180dc0df52cbec&vjs=3,Quintessential Education,,6 days ago,"Knowledge of business software and aptitude to learn new applications; proficiency in Microsoft Office (Word, Excel, Outlook)."
832,Business Analyst,https://sg.indeed.com/rc/clk?jk=dccb08efa105bb1c&fccid=695ec24675bb950c&vjs=3,RIGHTSHIP SINGAPORE PTE. LTD.,$6000 - $10000,4 days ago,Sound knowledge of common software implementation methodologies.The Business Analyst works closely with the Product Team and stakeholders to improve RightShip…
833,"Contract - Engineer, Automation and Equipment Technology",https://sg.indeed.com/rc/clk?jk=b40e3d861b179501&fccid=d29c5f56235af7ca&vjs=3,Infineon Technologies,,12 days ago,Interest in troubleshooting a process or equipment (hardware and software integration related).Render support to key automation projects throughout project…
834,Document Controller,https://sg.indeed.com/rc/clk?jk=ae3a173ea58aa3a1&fccid=ada6fe3d3e4c810a&vjs=3,HYUNDAI-KEONG HONG JV LIMITED PARTNERSHIP,$2800 - $4000,3 days ago,"Provide administrative support such as data-entry, documentation, printing and filing for SHE team.Manage and distribute corresponding documents."
835,System/Product Manufacturing Engineer,https://sg.indeed.com/rc/clk?jk=9496787007efb87d&fccid=314d6d2bfc9df32c&vjs=3,"Agilent Technologies, Inc.",,4 days ago,"Improves products, processes and components to meet agreed-upon objectives.May redesign products or components to meet cost objectives, component technology…"
